Date,Open,High,Low,Close,adj_close,Volume,Dividends,Stock Splits,simple_rtn,log_rtn
2015-04-15,2097.820068359375,2111.909912109375,2097.820068359375,2106.6298828125,2106.6298828125,4013760000,0.0,0.0,0.005148195696902835,0.005134989044995592
2015-04-16,2105.9599609375,2111.300048828125,2100.02001953125,2104.989990234375,2104.989990234375,3434120000,0.0,0.0,-0.0007784436134247175,-0.0007787467579851993
2015-04-17,2102.580078125,2102.580078125,2072.3701171875,2081.179931640625,2081.179931640625,3627600000,0.0,0.0,-0.011311245518606405,-0.01137570418905323
2015-04-20,2084.110107421875,2103.93994140625,2084.110107421875,2100.39990234375,2100.39990234375,3000160000,0.0,0.0,0.009235131672624686,0.009192748586536723
2015-04-21,2102.820068359375,2109.639892578125,2094.3798828125,2097.2900390625,2097.2900390625,3243410000,0.0,0.0,-0.0014806053255762563,-0.001481702504767951
2015-04-22,2098.27001953125,2109.97998046875,2091.050048828125,2107.9599609375,2107.9599609375,3348480000,0.0,0.0,0.005087480356207541,0.005074582853386292
2015-04-23,2107.2099609375,2120.489990234375,2103.18994140625,2112.929931640625,2112.929931640625,3636670000,0.0,0.0,0.002357715893671175,0.0023549408425523675
2015-04-24,2112.800048828125,2120.919921875,2112.800048828125,2117.68994140625,2117.68994140625,3375780000,0.0,0.0,0.002252800575326619,0.0022502668247534868
2015-04-27,2119.2900390625,2125.919921875,2107.0400390625,2108.919921875,2108.919921875,3438750000,0.0,0.0,-0.004141314249916261,-0.004149913240734652
2015-04-28,2108.35009765625,2116.0400390625,2094.889892578125,2114.760009765625,2114.760009765625,3546270000,0.0,0.0,0.0027692316953564777,0.0027654044373465075
2015-04-29,2112.489990234375,2113.64990234375,2097.409912109375,2106.85009765625,2106.85009765625,4074970000,0.0,0.0,-0.0037403355807980043,-0.003747348127573222
2015-04-30,2105.52001953125,2105.52001953125,2077.590087890625,2085.510009765625,2085.510009765625,4509680000,0.0,0.0,-0.010128906614839228,-0.010180553033248205
2015-05-01,2087.3798828125,2108.409912109375,2087.3798828125,2108.2900390625,2108.2900390625,3379390000,0.0,0.0,0.010923001659165044,0.010863776563455257
2015-05-04,2110.22998046875,2120.949951171875,2110.22998046875,2114.489990234375,2114.489990234375,3091580000,0.0,0.0,0.002940748690645867,0.0029364331477630206
2015-05-05,2112.6298828125,2115.239990234375,2088.4599609375,2089.4599609375,2089.4599609375,3793950000,0.0,0.0,-0.011837383677612334,-0.0119080033585301
2015-05-06,2091.260009765625,2098.419921875,2067.929931640625,2080.14990234375,2080.14990234375,3792210000,0.0,0.0,-0.004455724813014705,-0.004465681140931977
2015-05-07,2079.9599609375,2092.89990234375,2074.989990234375,2088.0,2088.0,3676640000,0.0,0.0,0.0037738134388320965,0.003766710469475405
2015-05-08,2092.1298828125,2117.659912109375,2092.1298828125,2116.10009765625,2116.10009765625,3399440000,0.0,0.0,0.013457901176364917,0.013368147987361164
2015-05-11,2115.56005859375,2117.68994140625,2104.580078125,2105.330078125,2105.330078125,2992670000,0.0,0.0,-0.005089560528435566,-0.005102556456082039
2015-05-12,2102.8701171875,2105.06005859375,2085.570068359375,2099.1201171875,2099.1201171875,3139520000,0.0,0.0,-0.0029496376848567873,-0.002953996439367266
2015-05-13,2099.6201171875,2110.18994140625,2096.0400390625,2098.47998046875,2098.47998046875,3374260000,0.0,0.0,-0.00030495478248648844,-0.0003050012906516677
2015-05-14,2100.429931640625,2121.449951171875,2100.429931640625,2121.10009765625,2121.10009765625,3225740000,0.0,0.0,0.010779286625573148,0.010721604261760033
2015-05-15,2122.070068359375,2123.889892578125,2116.81005859375,2122.72998046875,2122.72998046875,3092080000,0.0,0.0,0.0007684139066803652,0.0007681188278664758
2015-05-18,2121.300048828125,2131.780029296875,2120.010009765625,2129.199951171875,2129.199951171875,2888190000,0.0,0.0,0.003047948049283322,0.003043312472570502
2015-05-19,2129.449951171875,2133.02001953125,2124.5,2127.830078125,2127.830078125,3296030000,0.0,0.0,-0.0006433745436266181,-0.0006435815978420154
2015-05-20,2127.7900390625,2134.719970703125,2122.590087890625,2125.85009765625,2125.85009765625,3025880000,0.0,0.0,-0.0009305162517933008,-0.0009309494507940488
2015-05-21,2125.550048828125,2134.280029296875,2122.949951171875,2130.820068359375,2130.820068359375,3070460000,0.0,0.0,0.0023378744854138933,0.0023351459087448084
2015-05-22,2130.360107421875,2132.14990234375,2126.06005859375,2126.06005859375,2126.06005859375,2571860000,0.0,0.0,-0.002233886303356414,-0.0022363851494835974
2015-05-26,2125.340087890625,2125.340087890625,2099.179931640625,2104.199951171875,2104.199951171875,3342130000,0.0,0.0,-0.010281980197837881,-0.010335204907502334
2015-05-27,2105.1298828125,2126.219970703125,2105.1298828125,2123.47998046875,2123.47998046875,3127960000,0.0,0.0,0.009162641262365545,0.009120918929110081
2015-05-28,2122.27001953125,2122.27001953125,2112.860107421875,2120.7900390625,2120.7900390625,2980350000,0.0,0.0,-0.0012667608976734135,-0.0012675639174870542
2015-05-29,2120.659912109375,2120.659912109375,2104.889892578125,2107.389892578125,2107.389892578125,3927390000,0.0,0.0,-0.0063184691730722164,-0.006338515184097658
2015-06-01,2108.639892578125,2119.14990234375,2102.5400390625,2111.72998046875,2111.72998046875,3011710000,0.0,0.0,0.002059461282371222,0.002057343499147661
2015-06-02,2110.409912109375,2117.590087890625,2099.139892578125,2109.60009765625,2109.60009765625,3049350000,0.0,0.0,-0.0010085961899480855,-0.0010091051653478204
2015-06-03,2110.639892578125,2121.919921875,2109.610107421875,2114.070068359375,2114.070068359375,3099980000,0.0,0.0,0.0021188711112078984,0.0021166294697559994
2015-06-04,2112.35009765625,2112.889892578125,2093.22998046875,2095.840087890625,2095.840087890625,3200050000,0.0,0.0,-0.008623167576889856,-0.008660562215101069
2015-06-05,2095.090087890625,2100.989990234375,2085.669921875,2092.830078125,2092.830078125,3243690000,0.0,0.0,-0.0014361829335245435,-0.0014372152327325357
2015-06-08,2092.340087890625,2093.010009765625,2079.110107421875,2079.280029296875,2079.280029296875,2917150000,0.0,0.0,-0.006474509789282434,-0.006495560338305542
2015-06-09,2079.070068359375,2085.6201171875,2072.139892578125,2080.14990234375,2080.14990234375,3034580000,0.0,0.0,0.00041835300422188304,0.00041826551900276467
2015-06-10,2081.1201171875,2108.5,2081.1201171875,2105.199951171875,2105.199951171875,3414320000,0.0,0.0,0.012042424827124476,0.011970491752514406
2015-06-11,2106.239990234375,2115.02001953125,2106.239990234375,2108.860107421875,2108.860107421875,3128600000,0.0,0.0,0.0017386264178671507,0.0017371167565281324
2015-06-12,2107.429931640625,2107.429931640625,2091.330078125,2094.110107421875,2094.110107421875,2719400000,0.0,0.0,-0.0069942998817651425,-0.007018874653102703
2015-06-15,2091.340087890625,2091.340087890625,2072.489990234375,2084.429931640625,2084.429931640625,3061570000,0.0,0.0,-0.004622572493653387,-0.004633289621771348
2015-06-16,2084.260009765625,2097.39990234375,2082.10009765625,2096.2900390625,2096.2900390625,2919900000,0.0,0.0,0.0056898566086796,0.005673730515753803
2015-06-17,2097.39990234375,2106.7900390625,2088.860107421875,2100.43994140625,2100.43994140625,3222240000,0.0,0.0,0.0019796413026920145,0.0019776843950728407
2015-06-18,2101.580078125,2126.64990234375,2101.580078125,2121.239990234375,2121.239990234375,3520360000,0.0,0.0,0.009902710578908236,0.009854000054008836
2015-06-19,2121.06005859375,2121.639892578125,2109.449951171875,2109.989990234375,2109.989990234375,4449810000,0.0,0.0,-0.0053035017498218595,-0.00531761523794962
2015-06-22,2112.5,2129.8701171875,2112.5,2122.85009765625,2122.85009765625,3030020000,0.0,0.0,0.006094866554531064,0.006076367981542122
2015-06-23,2123.159912109375,2128.030029296875,2119.889892578125,2124.199951171875,2124.199951171875,3091190000,0.0,0.0,0.0006358685039113965,0.0006356664251933869
2015-06-24,2123.64990234375,2125.10009765625,2108.580078125,2108.580078125,2108.580078125,3102480000,0.0,0.0,-0.00735329696164333,-0.007380465718305258
2015-06-25,2109.9599609375,2116.0400390625,2101.780029296875,2102.31005859375,2102.31005859375,3214610000,0.0,0.0,-0.0029735743006855664,-0.0029780041565964136
2015-06-26,2102.6201171875,2108.919921875,2095.3798828125,2101.489990234375,2101.489990234375,5025470000,0.0,0.0,-0.0003900796440671206,-0.00039015574492238484
2015-06-29,2098.6298828125,2098.6298828125,2056.639892578125,2057.639892578125,2057.639892578125,3678960000,0.0,0.0,-0.02086619391956246,-0.02108696950861153
2015-06-30,2061.18994140625,2074.280029296875,2056.320068359375,2063.110107421875,2063.110107421875,4078540000,0.0,0.0,0.0026584898861461426,0.0026549623524674106
2015-07-01,2067.0,2082.780029296875,2067.0,2077.419921875,2077.419921875,3727260000,0.0,0.0,0.006936040108400654,0.006912096434637041
2015-07-02,2078.030029296875,2085.06005859375,2071.02001953125,2076.780029296875,2076.780029296875,2996540000,0.0,0.0,-0.0003080227407983305,-0.00030807018954653404
2015-07-06,2073.949951171875,2078.610107421875,2058.39990234375,2068.760009765625,2068.760009765625,3486360000,0.0,0.0,-0.003861756863082544,-0.003869232698897424
2015-07-07,2069.52001953125,2083.739990234375,2044.02001953125,2081.340087890625,2081.340087890625,4458660000,0.0,0.0,0.00608097510857486,0.006062560593868743
2015-07-08,2077.659912109375,2077.659912109375,2044.6600341796875,2046.6800537109375,2046.6800537109375,3608780000,0.0,0.0,-0.016652749054007043,-0.016792964912141516
2015-07-09,2049.72998046875,2074.280029296875,2049.72998046875,2051.31005859375,2051.31005859375,3446810000,0.0,0.0,0.0022622025726091177,0.0022596476448199895
2015-07-10,2052.739990234375,2081.31005859375,2052.739990234375,2076.6201171875,2076.6201171875,3065070000,0.0,0.0,0.012338485100151564,0.012262986385007718
2015-07-13,2080.030029296875,2100.669921875,2080.030029296875,2099.60009765625,2099.60009765625,3096730000,0.0,0.0,0.011066049239604414,0.011005268507355188
2015-07-14,2099.719970703125,2111.97998046875,2098.179931640625,2108.949951171875,2108.949951171875,3002120000,0.0,0.0,0.004453159211633695,0.00444327323650017
2015-07-15,2109.010009765625,2114.139892578125,2102.489990234375,2107.39990234375,2107.39990234375,3261810000,0.0,0.0,-0.000734986066058041,-0.0007352563007372865
2015-07-16,2110.550048828125,2124.419921875,2110.550048828125,2124.2900390625,2124.2900390625,3227080000,0.0,0.0,0.008014680412562258,0.007982733444475738
2015-07-17,2126.800048828125,2128.909912109375,2119.8798828125,2126.639892578125,2126.639892578125,3362750000,0.0,0.0,0.001106182994042637,0.00110557162445071
2015-07-20,2126.85009765625,2132.820068359375,2123.659912109375,2128.280029296875,2128.280029296875,3245870000,0.0,0.0,0.00077123387202227,0.0007709366240016023
2015-07-21,2127.550048828125,2128.489990234375,2115.39990234375,2119.2099609375,2119.2099609375,3343690000,0.0,0.0,-0.0042616893616069795,-0.004270796242723094
2015-07-22,2118.2099609375,2118.510009765625,2110.0,2114.14990234375,2114.14990234375,3694070000,0.0,0.0,-0.0023877098952062026,-0.00239056502019028
2015-07-23,2114.159912109375,2116.8701171875,2098.6298828125,2102.14990234375,2102.14990234375,3772810000,0.0,0.0,-0.005676040278268291,-0.0056922102113794535
2015-07-24,2102.239990234375,2106.010009765625,2077.090087890625,2079.64990234375,2079.64990234375,3870040000,0.0,0.0,-0.01070332804283558,-0.010761020696661188
2015-07-27,2078.18994140625,2078.18994140625,2063.52001953125,2067.639892578125,2067.639892578125,3836750000,0.0,0.0,-0.005775015185050969,-0.005791755065064178
2015-07-28,2070.75,2095.60009765625,2069.090087890625,2093.25,2093.25,4117740000,0.0,0.0,0.012386154626733425,0.012310073801889353
2015-07-29,2094.699951171875,2110.60009765625,2094.080078125,2108.570068359375,2108.570068359375,4038900000,0.0,0.0,0.007318795346650031,0.007292142927383681
2015-07-30,2106.780029296875,2110.47998046875,2094.969970703125,2108.6298828125,2108.6298828125,3579410000,0.0,0.0,2.836730636679441e-05,2.836690402236809e-05
2015-07-31,2111.60009765625,2114.239990234375,2102.070068359375,2103.840087890625,2103.840087890625,3681340000,0.0,0.0,-0.002271519985995063,-0.002274103801051709
2015-08-03,2104.489990234375,2105.699951171875,2087.31005859375,2098.0400390625,2098.0400390625,3476770000,0.0,0.0,-0.002756886733696673,-0.0027606939449045503
2015-08-04,2097.679931640625,2102.510009765625,2088.60009765625,2093.320068359375,2093.320068359375,3546710000,0.0,0.0,-0.002249704779339723,-0.0022522391669328678
2015-08-05,2095.27001953125,2112.659912109375,2095.27001953125,2099.840087890625,2099.840087890625,3968680000,0.0,0.0,0.0031146787487494887,0.003109838185490679
2015-08-06,2100.75,2103.320068359375,2075.530029296875,2083.56005859375,2083.56005859375,4246570000,0.0,0.0,-0.00775298528243118,-0.007783195922562142
2015-08-07,2082.610107421875,2082.610107421875,2067.909912109375,2077.570068359375,2077.570068359375,3602320000,0.0,0.0,-0.0028748824444340126,-0.0028790228563377145
2015-08-10,2080.97998046875,2105.35009765625,2080.97998046875,2104.179931640625,2104.179931640625,3514460000,0.0,0.0,0.012808166466444781,0.012726835632025084
2015-08-11,2102.659912109375,2102.659912109375,2076.489990234375,2084.070068359375,2084.070068359375,3708880000,0.0,0.0,-0.00955710249815489,-0.00960306468018227
2015-08-12,2081.10009765625,2089.06005859375,2052.090087890625,2086.050048828125,2086.050048828125,4269130000,0.0,0.0,0.0009500546545004873,0.0009496036382146948
2015-08-13,2086.18994140625,2092.929931640625,2078.260009765625,2083.389892578125,2083.389892578125,3221300000,0.0,0.0,-0.0012752120935421996,-0.0012760258683812036
2015-08-14,2083.14990234375,2092.449951171875,2080.610107421875,2091.5400390625,2091.5400390625,2795590000,0.0,0.0,0.003911964108786803,0.0039043322743591373
2015-08-17,2089.699951171875,2102.8701171875,2079.300048828125,2102.43994140625,2102.43994140625,2867690000,0.0,0.0,0.00521142418513576,0.005197891709402951
2015-08-18,2101.989990234375,2103.469970703125,2094.139892578125,2096.919921875,2096.919921875,2949990000,0.0,0.0,-0.002625530186397551,-0.0026289829356331003
2015-08-19,2095.68994140625,2096.169921875,2070.530029296875,2079.610107421875,2079.610107421875,3512920000,0.0,0.0,-0.008254876246131082,-0.008289136409597112
2015-08-20,2076.610107421875,2076.610107421875,2035.72998046875,2035.72998046875,2035.72998046875,3922470000,0.0,0.0,-0.021100170073477753,-0.021325960454146156
2015-08-21,2034.0799560546875,2034.0799560546875,1970.8900146484375,1970.8900146484375,1970.8900146484375,5018240000,0.0,0.0,-0.031850965718637325,-0.03236924252187817
2015-08-24,1965.1500244140625,1965.1500244140625,1867.010009765625,1893.2099609375,1893.2099609375,6612690000,0.0,0.0,-0.03941369286646568,-0.04021144434651928
2015-08-25,1898.0799560546875,1948.0400390625,1867.0799560546875,1867.6099853515625,1867.6099853515625,5183560000,0.0,0.0,-0.01352199497897244,-0.013614249742655897
2015-08-26,1872.75,1943.0899658203125,1872.75,1940.510009765625,1940.510009765625,5338250000,0.0,0.0,0.03903385877450183,0.03829129943453164
2015-08-27,1942.77001953125,1989.5999755859375,1942.77001953125,1987.6600341796875,1987.6600341796875,5006390000,0.0,0.0,0.024297748621125326,0.02400725448969004
2015-08-28,1986.06005859375,1993.47998046875,1975.18994140625,1988.8699951171875,1988.8699951171875,3949080000,0.0,0.0,0.0006087363616984476,0.0006085511568762156
2015-08-31,1986.72998046875,1986.72998046875,1965.97998046875,1972.1800537109375,1972.1800537109375,3915100000,0.0,0.0,-0.008391670369217175,-0.008427078663984055
2015-09-01,1970.0899658203125,1970.0899658203125,1903.0699462890625,1913.8499755859375,1913.8499755859375,4371850000,0.0,0.0,-0.029576446640986798,-0.030022649842427997
2015-09-02,1916.52001953125,1948.9100341796875,1916.52001953125,1948.8599853515625,1948.8599853515625,3742620000,0.0,0.0,0.01829297500443139,0.01812767142321464
2015-09-03,1950.7900390625,1975.010009765625,1944.719970703125,1951.1300048828125,1951.1300048828125,3520700000,0.0,0.0,0.0011647935451044589,0.0011641156994188924
2015-09-04,1947.760009765625,1947.760009765625,1911.2099609375,1921.219970703125,1921.219970703125,3167090000,0.0,0.0,-0.015329595723932221,-0.015448308754276238
2015-09-08,1927.300048828125,1970.4200439453125,1927.300048828125,1969.4100341796875,1969.4100341796875,3548650000,0.0,0.0,0.02508305358648033,0.024773637197038505
2015-09-09,1971.449951171875,1988.6300048828125,1937.8800048828125,1942.0400390625,1942.0400390625,3652120000,0.0,0.0,-0.01389756050907287,-0.013995035769084717
2015-09-10,1941.5899658203125,1965.2900390625,1937.18994140625,1952.2900390625,1952.2900390625,3626320000,0.0,0.0,0.005277955033794246,0.005264075444935658
2015-09-11,1951.449951171875,1961.050048828125,1939.18994140625,1961.050048828125,1961.050048828125,3218590000,0.0,0.0,0.004487043210972708,0.004477006444986281
2015-09-14,1963.06005859375,1963.06005859375,1948.27001953125,1953.030029296875,1953.030029296875,3000200000,0.0,0.0,-0.004089655710746709,-0.00409804122304381
2015-09-15,1955.0999755859375,1983.18994140625,1954.300048828125,1978.0899658203125,1978.0899658203125,3239860000,0.0,0.0,0.01283131142251781,0.01274968763143236
2015-09-16,1978.02001953125,1997.260009765625,1977.9300537109375,1995.31005859375,1995.31005859375,3630680000,0.0,0.0,0.008705414349693852,0.0086677407153759
2015-09-17,1995.3299560546875,2020.8599853515625,1986.72998046875,1990.199951171875,1990.199951171875,4183790000,0.0,0.0,-0.002561059320011938,-0.002564344442560099
2015-09-18,1989.6600341796875,1989.6600341796875,1953.449951171875,1958.030029296875,1958.030029296875,6021240000,0.0,0.0,-0.016164165744279924,-0.01629623095438354
2015-09-21,1960.8399658203125,1979.6400146484375,1955.800048828125,1966.969970703125,1966.969970703125,3269350000,0.0,0.0,0.004565783605198437,0.004555392033672697
2015-09-22,1961.3900146484375,1961.3900146484375,1929.219970703125,1942.739990234375,1942.739990234375,3808260000,0.0,0.0,-0.012318429274285614,-0.012394930019378313
2015-09-23,1943.239990234375,1949.52001953125,1932.5699462890625,1938.760009765625,1938.760009765625,3190530000,0.0,0.0,-0.002048642890328245,-0.002050744229593947
2015-09-24,1934.81005859375,1937.1700439453125,1908.9200439453125,1932.239990234375,1932.239990234375,4091530000,0.0,0.0,-0.003362984329369434,-0.00336865187130644
2015-09-25,1935.9300537109375,1952.8900146484375,1921.5,1931.3399658203125,1931.3399658203125,3721870000,0.0,0.0,-0.00046579328582951884,-0.00046590180122054944
2015-09-28,1929.1800537109375,1929.1800537109375,1879.2099609375,1881.77001953125,1881.77001953125,4326660000,0.0,0.0,-0.02566609046896018,-0.026001211162809106
2015-09-29,1881.9000244140625,1899.47998046875,1871.9100341796875,1884.0899658203125,1884.0899658203125,4132390000,0.0,0.0,0.001232853252514099,0.001232093912981713
2015-09-30,1887.1400146484375,1920.530029296875,1887.1400146484375,1920.030029296875,1920.030029296875,4525070000,0.0,0.0,0.019075555906861608,0.01889589860356512
2015-10-01,1919.6500244140625,1927.2099609375,1900.699951171875,1923.8199462890625,1923.8199462890625,3983600000,0.0,0.0,0.001973884228037459,0.001971938678337173
2015-10-02,1921.77001953125,1951.3599853515625,1893.699951171875,1951.3599853515625,1951.3599853515625,4378570000,0.0,0.0,0.014315289284541954,0.014213793016405511
2015-10-05,1954.3299560546875,1989.1700439453125,1954.3299560546875,1987.050048828125,1987.050048828125,4334490000,0.0,0.0,0.018289840800508328,0.018124593518502156
2015-10-06,1986.6300048828125,1991.6199951171875,1971.989990234375,1979.9200439453125,1979.9200439453125,4202400000,0.0,0.0,-0.0035882361830883447,-0.0035946893441432997
2015-10-07,1982.3399658203125,1999.31005859375,1976.43994140625,1995.8299560546875,1995.8299560546875,4666470000,0.0,0.0,0.008035633639867479,0.008003519857552759
2015-10-08,1994.010009765625,2016.5,1987.530029296875,2013.4300537109375,2013.4300537109375,3939140000,0.0,0.0,0.008818435459823082,0.008779780144558488
2015-10-09,2013.72998046875,2020.1300048828125,2007.6099853515625,2014.8900146484375,2014.8900146484375,3706900000,0.0,0.0,0.000725111326717931,0.0007248485605153577
2015-10-12,2015.6500244140625,2018.6600341796875,2010.550048828125,2017.4599609375,2017.4599609375,2893250000,0.0,0.0,0.0012754772073804155,0.0012746644773328382
2015-10-13,2015.0,2022.3399658203125,2001.780029296875,2003.68994140625,2003.68994140625,3401920000,0.0,0.0,-0.006825423947869114,-0.006848823690127077
2015-10-14,2003.6600341796875,2009.56005859375,1990.72998046875,1994.239990234375,1994.239990234375,3644590000,0.0,0.0,-0.0047162741982138545,-0.0047274309119391435
2015-10-15,1996.469970703125,2024.1500244140625,1996.469970703125,2023.8599853515625,2023.8599853515625,3746290000,0.0,0.0,0.01485277361914017,0.014743551351355088
2015-10-16,2024.3699951171875,2033.5400390625,2020.4599609375,2033.1099853515625,2033.1099853515625,3595430000,0.0,0.0,0.004570474275370051,0.004560061373697022
2015-10-19,2031.72998046875,2034.449951171875,2022.31005859375,2033.6600341796875,2033.6600341796875,3287320000,0.0,0.0,0.00027054553471672627,0.0002705089438730595
2015-10-20,2033.1300048828125,2039.1199951171875,2026.6099853515625,2030.77001953125,2030.77001953125,3331500000,0.0,0.0,-0.0014210903493528937,-0.0014221010558937615
2015-10-21,2033.469970703125,2037.969970703125,2017.219970703125,2018.93994140625,2018.93994140625,3627790000,0.0,0.0,-0.005825414995899281,-0.005842448911134253
2015-10-22,2021.8800048828125,2055.199951171875,2021.8800048828125,2052.510009765625,2052.510009765625,4430850000,0.0,0.0,0.01662757156411132,0.016490847012594123
2015-10-23,2058.18994140625,2079.739990234375,2058.18994140625,2075.14990234375,2075.14990234375,4108460000,0.0,0.0,0.011030344539323389,0.010969953969042788
2015-10-26,2075.080078125,2075.139892578125,2066.530029296875,2071.179931640625,2071.179931640625,3385800000,0.0,0.0,-0.0019131006866738298,-0.0019149330011001104
2015-10-27,2068.75,2070.3701171875,2058.840087890625,2065.889892578125,2065.889892578125,4216880000,0.0,0.0,-0.002554118539720318,-0.00255738586508774
2015-10-28,2066.47998046875,2090.35009765625,2063.110107421875,2090.35009765625,2090.35009765625,4698110000,0.0,0.0,0.01184003327863703,0.011770488488143476
2015-10-29,2088.35009765625,2092.52001953125,2082.6298828125,2089.409912109375,2089.409912109375,4008940000,0.0,0.0,-0.0004497742019048401,-0.00044987538066072313
2015-10-30,2090.0,2094.320068359375,2079.340087890625,2079.360107421875,2079.360107421875,4256200000,0.0,0.0,-0.004809877003672414,-0.004821481688425431
2015-11-02,2080.760009765625,2106.199951171875,2080.760009765625,2104.050048828125,2104.050048828125,3760020000,0.0,0.0,0.011873817006551102,0.011803876338814608
2015-11-03,2102.6298828125,2116.47998046875,2097.510009765625,2109.7900390625,2109.7900390625,4272060000,0.0,0.0,0.002728067346863705,0.0027243529250675206
2015-11-04,2110.60009765625,2114.590087890625,2096.97998046875,2102.31005859375,2102.31005859375,4078870000,0.0,0.0,-0.003545367230984642,-0.003551666939647187
2015-11-05,2101.679931640625,2108.780029296875,2090.409912109375,2099.929931640625,2099.929931640625,4051890000,0.0,0.0,-0.0011321483923818487,-0.0011327897564983025
2015-11-06,2098.60009765625,2101.909912109375,2083.739990234375,2099.199951171875,2099.199951171875,4369020000,0.0,0.0,-0.0003476213457177524,-0.00034768178002366065
2015-11-09,2096.56005859375,2096.56005859375,2068.239990234375,2078.580078125,2078.580078125,3882350000,0.0,0.0,-0.009822729385718598,-0.009871290656502512
2015-11-10,2077.18994140625,2083.669921875,2069.909912109375,2081.719970703125,2081.719970703125,3821440000,0.0,0.0,0.0015105949543003927,0.0015094551534496445
2015-11-11,2083.409912109375,2086.93994140625,2074.85009765625,2075.0,2075.0,3692410000,0.0,0.0,-0.003228085812548187,-0.003233307321568946
2015-11-12,2072.2900390625,2072.2900390625,2045.6600341796875,2045.969970703125,2045.969970703125,4016370000,0.0,0.0,-0.013990375564759017,-0.014089163336632673
2015-11-13,2044.6400146484375,2044.6400146484375,2022.02001953125,2023.0400390625,2023.0400390625,4278750000,0.0,0.0,-0.011207364706699363,-0.011270640432155438
2015-11-16,2022.0799560546875,2053.219970703125,2019.3900146484375,2053.18994140625,2053.18994140625,3741240000,0.0,0.0,0.014903265264943455,0.014793302794234362
2015-11-17,2053.669921875,2066.68994140625,2045.9000244140625,2050.43994140625,2050.43994140625,4427350000,0.0,0.0,-0.0013393792481354305,-0.0013402770182465746
2015-11-18,2051.989990234375,2085.31005859375,2051.989990234375,2083.580078125,2083.580078125,3926390000,0.0,0.0,0.01616245179852549,0.016033229877172244
2015-11-19,2083.699951171875,2086.739990234375,2078.760009765625,2081.239990234375,2081.239990234375,3628110000,0.0,0.0,-0.00112310916925773,-0.0011237403289792015
2015-11-20,2082.820068359375,2097.06005859375,2082.820068359375,2089.169921875,2089.169921875,3929600000,0.0,0.0,0.003810195689989637,0.0038029552801494165
2015-11-23,2089.409912109375,2095.610107421875,2081.389892578125,2086.590087890625,2086.590087890625,3587980000,0.0,0.0,-0.0012348607728660532,-0.0012356238416840882
2015-11-24,2084.419921875,2094.1201171875,2070.2900390625,2089.139892578125,2089.139892578125,3884930000,0.0,0.0,0.0012219959743400288,0.0012212499449607925
2015-11-25,2089.300048828125,2093.0,2086.300048828125,2088.8701171875,2088.8701171875,2852940000,0.0,0.0,-0.00012913227667687988,-0.00012914061496715576
2015-11-27,2088.820068359375,2093.2900390625,2084.1298828125,2090.110107421875,2090.110107421875,1466840000,0.0,0.0,0.0005936176807606053,0.0005934415594808398
2015-11-30,2090.949951171875,2093.81005859375,2080.409912109375,2080.409912109375,2080.409912109375,4275030000,0.0,0.0,-0.004640997274763192,-0.004651800139618441
2015-12-01,2082.929931640625,2103.3701171875,2082.929931640625,2102.6298828125,2102.6298828125,3712120000,0.0,0.0,0.01068057336863748,0.01062393894673922
2015-12-02,2101.7099609375,2104.27001953125,2077.110107421875,2079.510009765625,2079.510009765625,3950640000,0.0,0.0,-0.010995693172566212,-0.011056592639448921
2015-12-03,2080.7099609375,2085.0,2042.3499755859375,2049.6201171875,2049.6201171875,4306490000,0.0,0.0,-0.014373526666262015,-0.014477826444150087
2015-12-04,2051.239990234375,2093.840087890625,2051.239990234375,2091.68994140625,2091.68994140625,4214910000,0.0,0.0,0.0205256690573854,0.02031785636385123
2015-12-07,2090.419921875,2090.419921875,2066.780029296875,2077.070068359375,2077.070068359375,4043820000,0.0,0.0,-0.006989502964787397,-0.007014043960397749
2015-12-08,2073.389892578125,2073.85009765625,2052.320068359375,2063.590087890625,2063.590087890625,4173570000,0.0,0.0,-0.0064899016523778386,-0.006511052625594547
2015-12-09,2061.169921875,2080.330078125,2036.530029296875,2047.6199951171875,2047.6199951171875,4385250000,0.0,0.0,-0.007738985017979982,-0.007769086365692726
2015-12-10,2047.9300537109375,2067.64990234375,2045.6700439453125,2052.22998046875,2052.22998046875,3715150000,0.0,0.0,0.0022513871531610885,0.0022488565785946774
2015-12-11,2047.27001953125,2047.27001953125,2008.800048828125,2012.3699951171875,2012.3699951171875,4301060000,0.0,0.0,-0.019422767297482935,-0.01961386775581532
2015-12-14,2013.3699951171875,2022.9200439453125,1993.260009765625,2021.93994140625,2021.93994140625,4612440000,0.0,0.0,0.004755560017433602,0.0047442880640680245
2015-12-15,2025.550048828125,2053.8701171875,2025.550048828125,2043.4100341796875,2043.4100341796875,4353540000,0.0,0.0,0.010618561082731848,0.010562580105914385
2015-12-16,2046.5,2076.719970703125,2042.4300537109375,2073.070068359375,2073.070068359375,4635450000,0.0,0.0,0.014514969430300617,0.014410635650771483
2015-12-17,2073.760009765625,2076.3701171875,2041.6600341796875,2041.8900146484375,2041.8900146484375,4327390000,0.0,0.0,-0.015040520909943678,-0.015154776635876313
2015-12-18,2040.81005859375,2040.81005859375,2005.3299560546875,2005.550048828125,2005.550048828125,6683070000,0.0,0.0,-0.01779722000676387,-0.017957495007106937
